,Description,Price,Rating,ReviewCount,Url,Url_img,Brand
66,MDV-106B-2AVCF Blue,89.26,4.7,2901,https://www.amazon.ca/Casio-Inspired-Stainless-Quartz-Casual/dp/B083VMFR4C/ref=sr_1_56?keywords=watch&qid=1655330842&s=fashion&sr=1-56,https://m.media-amazon.com/images/I/613kS8sIRcL._AC_UL320_.jpg,Casio
67,Unisex Sport Expedition Collection Blue Dial Quartz Watch (Model: TW4B12900GP),43.64,4.6,199,https://www.amazon.ca/Timex-Unisex-Expedition-Collection-Quartz/dp/B07BT1K723/ref=sr_1_57?keywords=watch&qid=1655330842&s=fashion&sr=1-57,https://m.media-amazon.com/images/I/81+mpCr9FzL._AC_UL320_.jpg,Timex
68,"TIEBREAKER Men's Quartz Stainless Steel and Silicone Strap Casual Watch, Color: Blue (Model: 2011125)",120.69,4.3,55,https://www.amazon.ca/Lacoste-TIEBREAKER-Quartz-Stainless-Leather/dp/B08YNZM2JG/ref=sr_1_58?keywords=watch&qid=1655330842&s=fashion&sr=1-58,https://m.media-amazon.com/images/I/816+B3L5rYL._AC_UL320_.jpg,Lacoste
69,Men's Marathon Digital Black Resin Strap Wrist Watch (Model: TW5M223009J),29.97,3.6,154,https://www.amazon.ca/Timex-Marathon-Digital-Black-Resin/dp/B07MD3RJJQ/ref=sr_1_59?keywords=watch&qid=1655330842&s=fashion&sr=1-59,https://m.media-amazon.com/images/I/81rHVwMVePL._AC_UL320_.jpg,Timex
70,Men's Silver Tone 25 Memory Calculator Databank Watch,96.96,4.6,349,https://www.amazon.ca/Casio-DATABANK-Japanese-Quartz-Stainless/dp/B084C9KDPD/ref=sr_1_61?keywords=watch&qid=1655330842&s=fashion&sr=1-61,https://m.media-amazon.com/images/I/61maGEzFczL._AC_UL320_.jpg,Casio
71,Stainless Steel Watch,136.5,4.0,633,https://www.amazon.ca/Citizen-BF0580-57L-Quartz-Watch-Stainless/dp/B008FG6ZRI/ref=sr_1_62?keywords=watch&qid=1655330842&s=fashion&sr=1-62,https://m.media-amazon.com/images/I/81YJMXUexJL._AC_UL320_.jpg,Citizen
72,Men's W800H-1AV Classic Digital Sport Watch,25.0,4.6,13560,https://www.amazon.ca/Casio-W800H-1AV-Classic-Digital-Sport/dp/B001AWZDA4/ref=sr_1_63?keywords=watch&qid=1655330842&s=fashion&sr=1-63,https://m.media-amazon.com/images/I/617IKaRloFL._AC_UL320_.jpg,Casio
73,"Men's Sapphire Collection AT2141-52L Wrist Watches, Blue Dial",279.98,4.6,1991,https://www.amazon.ca/Citizen-Sapphire-Collection-AT2141-52L-Watches/dp/B00UMD8ICW/ref=sr_1_64?keywords=watch&qid=1655330842&s=fashion&sr=1-64,https://m.media-amazon.com/images/I/71U-zpVsF6S._AC_UL320_.jpg,Citizen
74,Men's Expedition Classic Digital Chrono Alarm Timer Full-Size Watch,48.96,4.0,5300,https://www.amazon.ca/Timex-Expedition-Classic-Digital-Performance/dp/B0000TIJ72/ref=sr_1_65?keywords=watch&qid=1655330842&s=fashion&sr=1-65,https://m.media-amazon.com/images/I/81SYZHsX22L._AC_UL320_.jpg,Timex
75,20041 Easy Reader Watch,45.98,4.3,732,https://www.amazon.ca/Timex-20041-Easy-Reader-Watch/dp/B003LL3TE4/ref=sr_1_66?keywords=watch&qid=1655330842&s=fashion&sr=1-66,https://m.media-amazon.com/images/I/61iCioDLMoL._AC_UL320_.jpg,Timex
76,Men's Dean Stainless Steel Quartz Dress Chronograph Watch,141.39,4.0,2302,https://www.amazon.ca/Fossil-Quartz-Chronograph-Stainless-Steel/dp/B07RK1XLMG/ref=sr_1_67?keywords=watch&qid=1655330842&s=fashion&sr=1-67,https://m.media-amazon.com/images/I/81h07qpY1gL._AC_UL320_.jpg,Fossil
77,"Men's T2P135AW Classics Black Sunray Dial, Gray Plated Expansion Band Watch",60.15,4.3,155,https://www.amazon.ca/Timex-T2P135AW-Classics-Sunray-Expansion/dp/B00BTTZCC2/ref=sr_1_68?keywords=watch&qid=1655330842&s=fashion&sr=1-68,https://m.media-amazon.com/images/I/81LvdXqJovL._AC_UL320_.jpg,Timex
78,"Petite Ashfield Watch, Matte Black Mesh Bracelet",289.0,4.0,450,https://www.amazon.ca/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_fashion-mens-watches_sr_pg2_1?ie=UTF8&adId=A09398932DN3R2P1N0MDH&url=%2FDaniel-Wellington-Petite-Ashfield-Silver%2Fdp%2FB07W756LH3%2Fref%3Dsr_1_69_sspa%3Fkeywords%3Dwatch%26qid%3D1655330842%26s%3Dfashion%26sr%3D1-69-spons%26psc%3D1%26smid%3DAVE2I0RFJRL0T&qualifier=1655330842&id=3928480223979793&widgetName=sp_mtf,https://m.media-amazon.com/images/I/512QG6NOf9L._AC_UL320_.jpg,Daniel Wellington
79,Minimalist Women Watch Ultra-Thin Leather Strap Fashion Quartz Ladies Watches Waterproof,28.99,4.3,1226,https://www.amazon.ca/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_fashion-mens-watches_sr_pg2_1?ie=UTF8&adId=A09807393LG3GTP2F7RHI&url=%2FSHENGKE-Minimalist-Ultra-Thin-Leather-Waterproof%2Fdp%2FB07YBSX7XM%2Fref%3Dsr_1_70_sspa%3Fkeywords%3Dwatch%26qid%3D1655330842%26s%3Dfashion%26sr%3D1-70-spons%26psc%3D1&qualifier=1655330842&id=3928480223979793&widgetName=sp_mtf,https://m.media-amazon.com/images/I/51X9dFyuFeL._AC_UL320_.jpg,SHENGKE
80,Women's Watch Gift Set Quartz Leather Strap Simple Ladies Watch Girls Dress Wristwatch with Bracelet Gift,28.99,4.2,513,https://www.amazon.ca/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_fashion-mens-watches_sr_pg2_1?ie=UTF8&adId=A037288835ZGQ42ISEJJ2&url=%2FSHENGKE-Womens-Leather-Wristwatch-Bracelet%2Fdp%2FB07R482VNJ%2Fref%3Dsr_1_71_sspa%3Fkeywords%3Dwatch%26qid%3D1655330842%26s%3Dfashion%26sr%3D1-71-spons%26psc%3D1&qualifier=1655330842&id=3928480223979793&widgetName=sp_mtf,https://m.media-amazon.com/images/I/6131sRAVAuL._AC_UL320_.jpg,SHENGKE
82,Mens The Minimalist - FS5447,101.58,4.0,569,https://www.amazon.ca/Fossil-Minimalist-Mono-Quartz-Stainless-Leather/dp/B079D8QRRL/ref=sr_1_73?keywords=watch&qid=1655330842&s=fashion&sr=1-73,https://m.media-amazon.com/images/I/51f1OG6yHrL._AC_UL320_.jpg,Fossil
83,"Men's BI5004-51A Wrist Watches, Silver Dial",102.98,4.4,27,https://www.amazon.ca/Citizen-BI5004-51A-Wrist-Watches-Silver/dp/B010TDNF18/ref=sr_1_74?keywords=watch&qid=1655330842&s=fashion&sr=1-74,https://m.media-amazon.com/images/I/81HL9LtFKFL._AC_UL320_.jpg,Citizen
84,Men's Easy Reader 35mm Date Watch,49.98,4.6,4188,https://www.amazon.ca/Timex-T2H4519J-Reader-Silver-Tone-Expansion/dp/B000AYYIWW/ref=sr_1_75?keywords=watch&qid=1655330842&s=fashion&sr=1-75,https://m.media-amazon.com/images/I/81i+ZQzbncL._AC_UL320_.jpg,Timex
85,Men's Easy Reader Watch,45.56,4.4,8359,https://www.amazon.ca/Timex-t2H281-Reader-Leather-Silver-Tone/dp/B000AYYIYU/ref=sr_1_76?keywords=watch&qid=1655330842&s=fashion&sr=1-76,https://m.media-amazon.com/images/I/81t60+r+JJL._AC_UL320_.jpg,Timex
86,"Men's PRG-270-1 ""Protrek"" Triple Sensor Multi-Function Digital Sport Watch",182.21,4.6,1543,https://www.amazon.ca/Casio-PRG-270-1-Protrek-Multi-Function-Digital/dp/B00ENCRBO4/ref=sr_1_77?keywords=watch&qid=1655330842&s=fashion&sr=1-77,https://m.media-amazon.com/images/I/81TvLj2c2IL._AC_UL320_.jpg,Casio
87,"Men's Mega Chief Quartz Stainless Steel Chronograph Watch, Color: Black (Model: DZ4318)",324.99,4.4,531,https://www.amazon.ca/Diesel-Chief-Quartz-Stainless-Chronograph/dp/B00HRB8AX4/ref=sr_1_78?keywords=watch&qid=1655330842&s=fashion&sr=1-78,https://m.media-amazon.com/images/I/81q5dKdYRlL._AC_UL320_.jpg,Diesel
88,Mens T-Race Chrono Quartz Stainless Steel Casual Watch Red T1154172705100,745.0,4.7,166,https://www.amazon.ca/Tissot-T-Race-Chronograph-Quartz-T1154172705100/dp/B07J9M2TTJ/ref=sr_1_79?keywords=watch&qid=1655330842&s=fashion&sr=1-79,https://m.media-amazon.com/images/I/71V6RPlSOaL._AC_UL320_.jpg,Tissot
89,Marathon by Timex Full-Size Watch,29.97,4.3,2801,https://www.amazon.ca/Timex-Marathon-Sport-T5K948009J-Digital/dp/B00YTYH1K0/ref=sr_1_80?keywords=watch&qid=1655330842&s=fashion&sr=1-80,https://m.media-amazon.com/images/I/91XyZug2-CL._AC_UL320_.jpg,Timex
90,Men's Expedition Acadia Full Size Watch,37.79,4.4,10153,https://www.amazon.ca/Timex-Unisex-adult-Expedition-Camper-Fastwrap/dp/B000JY34IC/ref=sr_1_81?keywords=watch&qid=1655330842&s=fashion&sr=1-81,https://m.media-amazon.com/images/I/71uaqiNBzoS._AC_UL320_.jpg,Timex
91,Men's 45mm Dean Chronograph Two-Tone Stainless Steel Watch,129.62,4.7,973,https://www.amazon.ca/Fossil-Dean-Silver-Watch-FS4795/dp/B00AG37H8Y/ref=sr_1_82?keywords=watch&qid=1655330842&s=fashion&sr=1-82,https://m.media-amazon.com/images/I/81q-86EVPBL._AC_UL320_.jpg,Fossil
92,"Eco-Drive Garrison Quartz Mens Watch, Stainless Steel, Field Watch, Silver-Tone (Model: AW0050-82E)",167.98,4.6,794,https://www.amazon.ca/Citizen-Mens-AW0050-82E-Casual-Watch/dp/B016R90WIW/ref=sr_1_83?keywords=watch&qid=1655330842&s=fashion&sr=1-83,https://m.media-amazon.com/images/I/91q7zYwXd0L._AC_UL320_.jpg,Citizen
93,Men's Japanese Automatic/Hand Winding 200 M Diver Style Watch RA-AA08,348.8,0.0,9,https://www.amazon.ca/Orient-Japanese-Automatic-Winding-RA-AA08/dp/B09KYL7XXP/ref=sr_1_84?keywords=watch&qid=1655330842&s=fashion&sr=1-84,https://m.media-amazon.com/images/I/61TeZf4RN2L._AC_UL320_.jpg,Orient
94,Full-Size Ironman Endure 30 Shock Watch,58.28,4.0,3405,https://www.amazon.ca/Timex-T5K195-IRONMAN-Endure-30-Lap/dp/B001BXS0ZM/ref=sr_1_85?keywords=watch&qid=1655330842&s=fashion&sr=1-85,https://m.media-amazon.com/images/I/61O4NXcbcpS._AC_UL320_.jpg,Timex
95,Men's T5H591GP Ironman 30-Lap Full Size Blue Dial Wrist Watch,53.55,4.0,86,https://www.amazon.ca/Timex-T5H591GP-Ironman-30-Lap-Wrist/dp/B01KOMNGJA/ref=sr_1_86?keywords=watch&qid=1655330842&s=fashion&sr=1-86,https://m.media-amazon.com/images/I/51tJX1So6bL._AC_UL320_.jpg,Timex
96,Men's Townsman Watch in Brushed and Shiny Silvertone with Brown Leather Strap,129.95,4.2,45,https://www.amazon.ca/Fossil-FS4873-Townsman-Stainless-Leather/dp/B00I9YEZYG/ref=sr_1_87?keywords=watch&qid=1655330842&s=fashion&sr=1-87,https://m.media-amazon.com/images/I/71qEgHjorpL._AC_UL320_.jpg,Fossil
97,"Men's 10-Year Battery Japanese Quartz Watch with Resin Strap, Black, 21 (Model: AE-1200WH-5AVCF)",36.57,4.6,858,https://www.amazon.ca/Casio-10-Year-Battery-Japanese-Quartz/dp/B087X8X2Y2/ref=sr_1_88?keywords=watch&qid=1655330842&s=fashion&sr=1-88,https://m.media-amazon.com/images/I/61c3hE0YD4L._AC_UL320_.jpg,Casio
98,Men's BN2029-01E Promaster Aqualand Depth Meter Analog Display Japanese Quartz Black Watch,684.84,4.4,122,https://www.amazon.ca/Citizen-BN2029-01E-Promaster-Aqualand-Japanese/dp/B00KL9HUTY/ref=sr_1_89?keywords=watch&qid=1655330842&s=fashion&sr=1-89,https://m.media-amazon.com/images/I/81BuhAD20wL._AC_UL320_.jpg,Citizen
99,Men's FS5308 The Minimalist Three-Hand Black Stainless Steel Watch,209.0,4.3,785,https://www.amazon.ca/Fossil-FS5308-Minimalist-Three-Hand-Stainless/dp/B06VV5QB6Q/ref=sr_1_90?keywords=watch&qid=1655330842&s=fashion&sr=1-90,https://m.media-amazon.com/images/I/81iqZTBME3L._AC_UL320_.jpg,Fossil
100,Men's T5K608GP Ironman Traditional 10-Lap Black Resin Strap Watch,49.99,4.0,438,https://www.amazon.ca/Timex-T5K608GP-Ironman-Traditional-10-Lap/dp/B00BTTYBNS/ref=sr_1_91?keywords=watch&qid=1655330842&s=fashion&sr=1-91,https://m.media-amazon.com/images/I/81B5QmsxeKL._AC_UL320_.jpg,Timex
101,Men's 1791121 Sophisticated Sport Gold-Tone Stainless Steel Watch,180.78,4.0,639,https://www.amazon.ca/Tommy-Hilfiger-1791121-Sophisticated-Gold-Tone/dp/B00N0INXE4/ref=sr_1_92?keywords=watch&qid=1655330842&s=fashion&sr=1-92,https://m.media-amazon.com/images/I/61qCWoJ+O+L._AC_UL320_.jpg,Tommy Hilfiger
103,"Men's MDV106-1AV 200 M WR Black Dive Watch (MDV106-1A), Black/Blue, Diver",84.65,4.7,121,https://www.amazon.ca/Casio-Stainless-Steel-Quartz-Plastic/dp/B09GKXYPXR/ref=sr_1_94?keywords=watch&qid=1655330842&s=fashion&sr=1-94,https://m.media-amazon.com/images/I/61k+ev3SHWL._AC_UL320_.jpg,Casio
104,Men's Cameron Quartz Stainless Steel Dress Watch,121.97,4.1,61,https://www.amazon.ca/Relic-Quartz-Stainless-Steel-Casual/dp/B00J0ADO3Q/ref=sr_1_95?keywords=watch&qid=1655330842&s=fashion&sr=1-95,https://m.media-amazon.com/images/I/812Zf2iWjRL._AC_UL320_.jpg,Relic By Fossil
105,Dress Watch (Model: 98C134),498.99,4.6,188,https://www.amazon.ca/Bulova-Black-Crystal-Watch-98C134/dp/B07NNTYT24/ref=sr_1_96?keywords=watch&qid=1655330842&s=fashion&sr=1-96,https://m.media-amazon.com/images/I/81ldiEM94lL._AC_UL320_.jpg,Bulova
106,"5 Men's Stainless Steel Watch, Grey, Automatic Watch",167.35,4.4,730,https://www.amazon.ca/Seiko-SNXS75-Automatic-Stainless-Steel-Bracelet/dp/B0058VK95M/ref=sr_1_97?keywords=watch&qid=1655330842&s=fashion&sr=1-97,https://m.media-amazon.com/images/I/71yhgZFQ72L._AC_UL320_.jpg,Seiko
107,TW2P62300GP Weekenders Chronograph Blue Watch with Tan Leather Strap,67.35,4.1,89,https://www.amazon.ca/Timex-TW2P62300GP-Weekenders-Chronograph-Leather/dp/B00UX8DIKI/ref=sr_1_98?keywords=watch&qid=1655330842&s=fashion&sr=1-98,https://m.media-amazon.com/images/I/81ZyqIdcaHL._AC_UL320_.jpg,Timex
108,"Mens Quartz Plasticand Leather Strap Casual Watch, Color: Black (Model: 1791384)",78.7,4.4,601,https://www.amazon.ca/1791384-Tommy-Hilfiger-Denim-Analog/dp/B077RZY8Z6/ref=sr_1_99?keywords=watch&qid=1655330842&s=fashion&sr=1-99,https://m.media-amazon.com/images/I/51l2uqvUgiL._AC_UL320_.jpg,Tommy Hilfiger
109,Men's TW2P75900GP Blue Dial and Brown Leather Strap Watch,42.98,3.7,22,https://www.amazon.ca/Timex-TW2P75900GP-Brown-Leather-Strap/dp/B013SXI7LO/ref=sr_1_100?keywords=watch&qid=1655330842&s=fashion&sr=1-100,https://m.media-amazon.com/images/I/81DkTpulBpL._AC_UL320_.jpg,Timex
110,Watches Mens CA0649-06X Eco-Drive,274.84,4.0,1403,https://www.amazon.ca/Citizen-CA0649-06X-Eco-Drive-Display-Japanese/dp/B06XYYF4BG/ref=sr_1_101?keywords=watch&qid=1655330842&s=fashion&sr=1-101,https://m.media-amazon.com/images/I/81-K8IkjzVL._AC_UL320_.jpg,Citizen
111,Square and Round Men's Watch Original Analog Quartz Waterproof Watch with Date Fashion Business Stainless Steel Casual Gift Wrist Watches (Black&Gold&Blue&Gold Black)…,36.99,4.1,1710,https://www.amazon.ca/WWOOR-Original-Waterproof-Business-Stainless/dp/B07M86Y7TR/ref=sr_1_102?keywords=watch&qid=1655330842&s=fashion&sr=1-102,https://m.media-amazon.com/images/I/612FdhWLZQL._AC_UL320_.jpg,WWOOR
112,Marine Star - 98B350,316.96,4.6,103,https://www.amazon.ca/Bulova-98B350-Marine-Bracelet-Watch/dp/B0845MXG7H/ref=sr_1_103?keywords=watch&qid=1655330842&s=fashion&sr=1-103,https://m.media-amazon.com/images/I/61Be8caZ6gL._AC_UL320_.jpg,Bulova
114,"Engraved Wooden Watches for Men, Natural Wood Watch Personalized Gifts Customized Watch for Dad Son Husband Birthday Wedding Anniversary Graduation Christmas",42.99,4.2,202,https://www.amazon.ca/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_fashion-mens-watches_sr_pg2_1?ie=UTF8&adId=A0358349NQMYUGBGHSB5&url=%2FEngraved-Personalized-Customized-Anniversary-Christmas%2Fdp%2FB07VP3BWZL%2Fref%3Dsr_1_105_sspa%3Fkeywords%3Dwatch%26qid%3D1655330842%26s%3Dfashion%26sr%3D1-105-spons%26psc%3D1&qualifier=1655330842&id=3928480223979793&widgetName=sp_btf,https://m.media-amazon.com/images/I/715AGqIWiXL._AC_UL320_.jpg,UFOORO
115,Men Watches Fashion Minimalist Watches for Men Business Casual Waterproof Quartz Wrist Watches for Woman,39.99,4.3,62,https://www.amazon.ca/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_fashion-mens-watches_sr_pg2_1?ie=UTF8&adId=A0227948BOZVHVF0UOCL&url=%2FWatches-Fashion-Minimalist-Business-Waterproof%2Fdp%2FB08G4QQXWH%2Fref%3Dsr_1_106_sspa%3Fkeywords%3Dwatch%26qid%3D1655330842%26s%3Dfashion%26sr%3D1-106-spons%26psc%3D1&qualifier=1655330842&id=3928480223979793&widgetName=sp_btf,https://m.media-amazon.com/images/I/81xeWUn0dbL._AC_UL320_.jpg,BRIGADA
123,Men's TW5K94000GP Ironman 10-Lap Black and Grey Watch,44.96,4.0,66,https://www.amazon.ca/Timex-TW5K94000GP-Ironman-10-Lap-Black/dp/B013SXI8FE/ref=sr_1_102?keywords=watch&qid=1655330845&s=fashion&sr=1-102,https://m.media-amazon.com/images/I/91I5XLZOxvL._AC_UL320_.jpg,Timex
131,Men's Marine Star - 96B287,460.87,4.6,127,https://www.amazon.ca/Bulova-96B287-Chronograph-Leather-Silicone/dp/B078WW6SZC/ref=sr_1_110?keywords=watch&qid=1655330845&s=fashion&sr=1-110,https://m.media-amazon.com/images/I/71TmzY8Vx1L._AC_UL320_.jpg,Bulova
132,Mens Le Locle Stainless Steel Dress Watch Black T0064071603300,695.0,4.4,171,https://www.amazon.ca/Tissot-Locle-Powermatic-Automatic-T0064071603300/dp/B01MYXGKI6/ref=sr_1_111?keywords=watch&qid=1655330845&s=fashion&sr=1-111,https://m.media-amazon.com/images/I/618i48VYp2L._AC_UL320_.jpg,Tissot
133,Men's Stainless Steel Precisionist Chronograph Watch,778.36,4.7,903,https://www.amazon.ca/Bulova-96B175-Precisionist-Chronograph-Watch/dp/B0088BMYN4/ref=sr_1_112?keywords=watch&qid=1655330845&s=fashion&sr=1-112,https://m.media-amazon.com/images/I/81dI08mZslL._AC_UL320_.jpg,Bulova
134,Men's Two-Tone Bracelet Watch Silver 98H18,117.48,4.6,127,https://www.amazon.ca/Bulova-Two-Tone-Bracelet-Silver-98H18/dp/B000HX4VTQ/ref=sr_1_113?keywords=watch&qid=1655330845&s=fashion&sr=1-113,https://m.media-amazon.com/images/I/617IP68BOBL._AC_UL320_.jpg,Bulova
135,Men's T-Race Watch - T1114172744100 Black,309.11,4.2,116,https://www.amazon.ca/Tissot-Cycling-Chronograph-Gunmetal-T111-417-27-441-00/dp/B07P72HTGR/ref=sr_1_114?keywords=watch&qid=1655330845&s=fashion&sr=1-114,https://m.media-amazon.com/images/I/71MeZaeWjkL._AC_UL320_.jpg,Tissot
136,Men's FS4735 Grant Analog Display Analog Quartz Brown Watch,199.0,4.4,10839,https://www.amazon.ca/Fossil-FS4735-Analog-Display-Quartz/dp/B008AXURAW/ref=sr_1_115?keywords=watch&qid=1655330845&s=fashion&sr=1-115,https://m.media-amazon.com/images/I/51kgN8LSn3S._AC_UL320_.jpg,Fossil
137,Men's JY8030-83E Navihawk A-T Analog Display Japanese Quartz Silver Watch,516.75,4.0,736,https://www.amazon.ca/Citizen-JY8030-83E-Navihawk-Display-Japanese/dp/B00KCF86SG/ref=sr_1_116?keywords=watch&qid=1655330845&s=fashion&sr=1-116,https://m.media-amazon.com/images/I/81MsGr4yykS._AC_UL320_.jpg,Citizen
142,Men's Expedition Rugged Core Analogue Fullsize T49831GP,48.96,4.6,127,https://www.amazon.ca/Timex-Expedition-Analogue-Fullsize-T49831GP/dp/B006IPSG70/ref=sr_1_121?keywords=watch&qid=1655330845&s=fashion&sr=1-121,https://m.media-amazon.com/images/I/51uP3fmi6gL._AC_UL320_.jpg,Timex
143,Swiss Army Men's Maverick Chronograph Watch,875.0,4.0,148,https://www.amazon.ca/Victorinox-Maverick-Quartz-Stainless-Casual/dp/B07236K1TR/ref=sr_1_122?keywords=watch&qid=1655330845&s=fashion&sr=1-122,https://m.media-amazon.com/images/I/710acfAwMfL._AC_UL320_.jpg,Victorinox
144,"Men's MRW200H-1BV Sport Analog Dive Watch , Black , One Size",31.0,4.3,11723,https://www.amazon.ca/Casio-MRW200H-1BV-Sport-Analog-Watch/dp/B005JVP0LE/ref=sr_1_123?keywords=watch&qid=1655330845&s=fashion&sr=1-123,https://m.media-amazon.com/images/I/916UyKn-4QL._AC_UL320_.jpg,Casio
145,Men's Coutura Stainless Steel Radio Sync Solar Watch,759.25,4.0,202,https://www.amazon.ca/Seiko-COUTURA-Quartz-Stainless-Casual/dp/B073NQYFDV/ref=sr_1_124?keywords=watch&qid=1655330845&s=fashion&sr=1-124,https://m.media-amazon.com/images/I/91m4WS5DZ2L._AC_UL320_.jpg,Seiko
146,Mens Wrist Watches 30M Waterproof Analog Quartz Mutifuntional Chronograph Watch for Men Fashion Sports Watch with Silicone Strap,43.99,4.1,68,https://www.amazon.ca/LIGE-Waterproof-Mutifuntional-Chronograph-Silicone/dp/B09FSPKSK8/ref=sr_1_125?keywords=watch&qid=1655330845&s=fashion&sr=1-125,https://m.media-amazon.com/images/I/71MCkF+Q0RL._AC_UL320_.jpg,LIGE
147,"Men's EF106D-2AV Edifice 10-Year-Battery Analog Bracelet Watch , Blue , One Size",58.17,4.4,1949,https://www.amazon.ca/Casio-EF106D-2AV-Edifice-10-Year-Battery-Bracelet/dp/B000GB1R96/ref=sr_1_126?keywords=watch&qid=1655330845&s=fashion&sr=1-126,https://m.media-amazon.com/images/I/81ISoKQQZuL._AC_UL320_.jpg,Casio
148,Men's FB-01,179.0,4.0,209,https://www.amazon.ca/Fossil-FB-01-Quartz-Watch-Stainless/dp/B07Z934SZH/ref=sr_1_127?keywords=watch&qid=1655330845&s=fashion&sr=1-127,https://m.media-amazon.com/images/I/81DcUbv8YSL._AC_UL320_.jpg,Fossil
149,"Unisex Digital Chronograph Nylon Strap Watch, 45/7004",23.0,4.4,898,https://www.amazon.ca/Armitron-Sport-45-7004GBK-Chronograph/dp/B06XPDKC87/ref=sr_1_128?keywords=watch&qid=1655330845&s=fashion&sr=1-128,https://m.media-amazon.com/images/I/91wDf88DbeL._AC_UL320_.jpg,Armitron Sport
150,"Supersport Chronograph Gents Watch, Black (T1256173305100)",552.5,4.1,26,https://www.amazon.ca/Tissot-Supersport-Chrono-Quartz-Stainless/dp/B08JVL7R9K/ref=sr_1_129?keywords=watch&qid=1655330845&s=fashion&sr=1-129,https://m.media-amazon.com/images/I/61gVlua8E8L._AC_UL320_.jpg,Tissot
151,Men's T45181GP Expedition Resin Green Dial Wrist Watch,49.46,4.2,244,https://www.amazon.ca/Timex-T45181GP-Expedition-Resin-Green/dp/B01KOMNPDM/ref=sr_1_130?keywords=watch&qid=1655330845&s=fashion&sr=1-130,https://m.media-amazon.com/images/I/51+KnyATAFL._AC_UL320_.jpg,Timex
152,TW4B02300GP Expedition Chronograph Alarm Timer Blue Watch,59.99,4.4,196,https://www.amazon.ca/Timex-TW4B02300GP-Expedition-Chronograph-Alarm/dp/B00T45U02U/ref=sr_1_132?keywords=watch&qid=1655330845&s=fashion&sr=1-132,https://m.media-amazon.com/images/I/81RAgypP4iL._AC_UL320_.jpg,Timex
153,"Eco-Drive Mickey Mouse Moon Phase Mens Watch, Black Leather Band, (Model: AP1053-15W)",385.98,4.4,72,https://www.amazon.ca/Citizen-AP1053-15W-Disney-Mickey-Eco-Drive/dp/B0814681CX/ref=sr_1_133?keywords=watch&qid=1655330845&s=fashion&sr=1-133,https://m.media-amazon.com/images/I/71J53efAruL._AC_UL320_.jpg,Citizen
154,Cortlandt Chronograph Stainless Watch,182.07,4.6,547,https://www.amazon.ca/Michael-Kors-Theroux-Quartz-Stainless-Steel-Plated/dp/B07CJKWNBW/ref=sr_1_134?keywords=watch&qid=1655330845&s=fashion&sr=1-134,https://m.media-amazon.com/images/I/81BOqWYXlmL._AC_UL320_.jpg,Michael Kors
155,Men's Rose Goldtone Case And Leather Strap Watch,229.0,4.0,536,https://www.amazon.ca/Fossil-Neutra-Chrono-Stainless-Leather/dp/B075QF2X7W/ref=sr_1_135?keywords=watch&qid=1655330845&s=fashion&sr=1-135,https://m.media-amazon.com/images/I/81-Jdy1NNeL._AC_UL320_.jpg,Fossil
156,Men's Analog Watch Blue Silicone Strap (Model: GW0203G7),114.75,4.4,87,https://www.amazon.ca/GUESS-Analog-Watch-Silicone-Strap/dp/B08X989YB4/ref=sr_1_136?keywords=watch&qid=1655330845&s=fashion&sr=1-136,https://m.media-amazon.com/images/I/813Nb1p7ZPS._AC_UL320_.jpg,Guess
157,Men's BI5050-54E Black Watch,130.98,4.8,27,https://www.amazon.ca/Citizen-BI5050-54E-Black-Stainless-Steel/dp/B07DY2B1LV/ref=sr_1_137?keywords=watch&qid=1655330845&s=fashion&sr=1-137,https://m.media-amazon.com/images/I/614-q5kGY6L._AC_UL320_.jpg,Citizen
158,Men's Quartz Case And Black Leather Strap Watch,85.98,4.0,299,https://www.amazon.ca/Citizen-BI5000-01A-Quartz-White-Wrist/dp/B01AFTLZKY/ref=sr_1_138?keywords=watch&qid=1655330845&s=fashion&sr=1-138,https://m.media-amazon.com/images/I/51QNdgBYhcS._AC_UL320_.jpg,Citizen
159,Mens Promaster Diver BN0157-02E Eco-Drive Stainless Steel Black Dial Watch,244.43,0.0,1,https://www.amazon.ca/Citizen-Promaster-BN0157-02E-Eco-Drive-Stainless/dp/B09CRFQJBV/ref=sr_1_139?keywords=watch&qid=1655330845&s=fashion&sr=1-139,https://m.media-amazon.com/images/I/61rbmP987-L._AC_UL320_.jpg,Citizen
